Ticker,Name,Exchange,Category Name,Country,Name [Ticker]
RAYMOND.NS,Raymond Limited,NSE,Textile Industrial,India,Raymond Limited [RAYMOND.NS]
RAMSARUP.NS,Ramsarup Industries Limited,NSE,Steel & Iron,India,Ramsarup Industries Limited [RAMSARUP.NS]
INDORAMA.NS,Indo Rama Synthetics (India) Limited,NSE,Textile Industrial,India,Indo Rama Synthetics (India) Limited [INDORAMA.NS]
RAMKY-EQ.NS,RAMKY INFRASTRUCTURE LIMITED,NSE,,India,RAMKY INFRASTRUCTURE LIMITED [RAMKY-EQ.NS]
RAIN-EQ.NS,RAIN INDUSTRIES LT INR2,NSE,,India,RAIN INDUSTRIES LT INR2 [RAIN-EQ.NS]
RAMSARUP-BE.NS,RAMSARUP INDUSTRIE INR10,NSE,,India,RAMSARUP INDUSTRIE INR10 [RAMSARUP-BE.NS]
RALLIS.NS,Rallis India Limited,NSE,Agricultural Chemicals,India,Rallis India Limited [RALLIS.NS]
RADAAN-BE.NS,RADAAN MEDIAWORKS (I) LTD,NSE,,India,RADAAN MEDIAWORKS (I) LTD [RADAAN-BE.NS]
RAMCOIND.NS,Ramco Industries Limited,NSE,General Building Materials,India,Ramco Industries Limited [RAMCOIND.NS]
INDORAMA-EQ.NS,INDO RAMA SYNTHETICS (INDIA) LI,NSE,,India,INDO RAMA SYNTHETICS (INDIA) LI [INDORAMA-EQ.NS]
RANEENGINE.NS,Rane Engine Valve Limited,NSE,Auto Parts,India,Rane Engine Valve Limited [RANEENGINE.NS]
RAJSREESUG-EQ.NS,RAJSHREE SUG &CHEM INR10,NSE,,India,RAJSHREE SUG &CHEM INR10 [RAJSREESUG-EQ.NS]
RAMASTEEL-EQ.NS,RAMA STEEL TUBES INR5,NSE,,India,RAMA STEEL TUBES INR5 [RAMASTEEL-EQ.NS]
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSE,Chemicals - Major Diversified,India,Sree Rayalaseema Hi-Strength Hypo Limited [SRHHYPOLTD.NS]
RTNINFRA-EQ.NS,RATTANINDIA INFRAS INR2,NSE,,India,RATTANINDIA INFRAS INR2 [RTNINFRA-EQ.NS]
RASOYPR-EQ.NS,RASOYA PROTEINS LI INR1,NSE,,India,RASOYA PROTEINS LI INR1 [RASOYPR-EQ.NS]
RAMASTEEL-BE.NS,Rama Steel Tubes Limited,NSE,,India,Rama Steel Tubes Limited [RAMASTEEL-BE.NS]
RANKLIN.NS,Ranklin Solutions Ltd.,NSE,,India,Ranklin Solutions Ltd. [RANKLIN.NS]
RTNINFRA.NS,RattanIndia Infrastructure Limited,NSE,Diversified Utilities,India,RattanIndia Infrastructure Limited [RTNINFRA.NS]
RBL-EQ.NS,RANE BRAKE LINING LIMITED,NSE,,India,RANE BRAKE LINING LIMITED [RBL-EQ.NS]
RANEHOLDIN.NS,Rane Holdings Limited,NSE,Auto Parts,India,Rane Holdings Limited [RANEHOLDIN.NS]
RML.NS,Rane (Madras) Limited,NSE,Auto Parts,India,Rane (Madras) Limited [RML.NS]
RAIN.NS,Rain Industries Limited,NSE,Chemicals - Major Diversified,India,Rain Industries Limited [RAIN.NS]
RAMCOSYS.NS,Ramco Systems Limited,NSE,Information Technology Services,India,Ramco Systems Limited [RAMCOSYS.NS]
RMCL.NS,Radha Madhav Corporation Limited,NSE,Packaging & Containers,India,Radha Madhav Corporation Limited [RMCL.NS]
RCOM.NS,Reliance Communications Limited,NSE,Wireless Communications,India,Reliance Communications Limited [RCOM.NS]
RDEL.NS,Reliance Defence and Engineering Limited,NSE,Aerospace/Defense - Major Diversified,India,Reliance Defence and Engineering Limited [RDEL.NS]
RIIL.NS,Reliance Industrial Infrastructure Limited,NSE,General Contractors,India,Reliance Industrial Infrastructure Limited [RIIL.NS]
REDINGTON.NS,Redington (India) Limited,NSE,Information Technology Services,India,Redington (India) Limited [REDINGTON.NS]
RIIL-EQ.NS,RELIANCE INDUSTRIAL INFRASTRUCT,NSE,,India,RELIANCE INDUSTRIAL INFRASTRUCT [RIIL-EQ.NS]
RICOAUTO.NS,Rico Auto Industries Limited,NSE,Auto Parts,India,Rico Auto Industries Limited [RICOAUTO.NS]
ROLTA.NS,Rolta India Limited,NSE,Information Technology Services,India,Rolta India Limited [ROLTA.NS]
SANGHIIND-BE.NS,SANGHIINDUS ROLL SETT,NSE,,India,SANGHIINDUS ROLL SETT [SANGHIIND-BE.NS]
SURYAROSNI.NS,Surya Roshni Limited,NSE,Steel & Iron,India,Surya Roshni Limited [SURYAROSNI.NS]
ROSSELLIND.NS,Rossell India Limited,NSE,Food - Major Diversified,India,Rossell India Limited [ROSSELLIND.NS]
RPPINFRA.NS,RPP Infra Projects Limited,NSE,General Contractors,India,RPP Infra Projects Limited [RPPINFRA.NS]
RPGLIFE-EQ.NS,RPG LIFE SCIENCES LIMITED,NSE,,India,RPG LIFE SCIENCES LIMITED [RPGLIFE-EQ.NS]
RSYSTEMS.NS,R Systems International Limited,NSE,,India,R Systems International Limited [RSYSTEMS.NS]
RSSOFTWARE.NS,R. S. Software (India) Limited,NSE,Technical & System Software,India,R. S. Software (India) Limited [RSSOFTWARE.NS]
RSWM.NS,RSWM Limited,NSE,Textile Industrial,India,RSWM Limited [RSWM.NS]
RSDFSA27GR-MF.NS,SBIAMC - RSDFSA27GR,NSE,,India,SBIAMC - RSDFSA27GR [RSDFSA27GR-MF.NS]
RUCHIRA.NS,Ruchira Papers Limited,NSE,Paper & Paper Products,India,Ruchira Papers Limited [RUCHIRA.NS]
RUSHIL.NS,Rushil D�cor Limited,NSE,Home Furnishings & Fixtures,India,Rushil D�cor Limited [RUSHIL.NS]
RUPA.NS,Rupa & Company Limited,NSE,Textile - Apparel Clothing,India,Rupa & Company Limited [RUPA.NS]
HOTELRUGBY-EQ.NS,HOTEL RUGBY LTD INR10,NSE,,India,HOTEL RUGBY LTD INR10 [HOTELRUGBY-EQ.NS]
RUPA-EQ.NS,RUPA & COMPANY LIMITED,NSE,,India,RUPA & COMPANY LIMITED [RUPA-EQ.NS]
RUCHINFRA-BE.NS,RUCHI INFRASTRUCTURE LTD,NSE,,India,RUCHI INFRASTRUCTURE LTD [RUCHINFRA-BE.NS]
RUBYMILLS.NS,The Ruby Mills Limited,NSE,Textile Industrial,India,The Ruby Mills Limited [RUBYMILLS.NS]
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSE,Farm Products,India,Ruchi Infrastructure Limited [RUCHINFRA.NS]
HOTELRUGBY.NS,Hotel Rugby Limited,NSE,Conglomerates,India,Hotel Rugby Limited [HOTELRUGBY.NS]
SANGHIIND.NS,Sanghi Industries Limited,NSE,General Building Materials,India,Sanghi Industries Limited [SANGHIIND.NS]
SAMTEL-BE.NS,SAMTEL COLOR LTD,NSE,,India,SAMTEL COLOR LTD [SAMTEL-BE.NS]
SAKSOFT.NS,Saksoft Limited,NSE,Information Technology Services,India,Saksoft Limited [SAKSOFT.NS]
SAREGAMA.NS,Saregama India Limited,NSE,Entertainment - Diversified,India,Saregama India Limited [SAREGAMA.NS]
SAYAJIHOT.NS,SAYAJIHOT.NS,NSE,,India,SAYAJIHOT.NS [SAYAJIHOT.NS]
SUPER.NS,Super Sales India Ltd.,NSE,,India,Super Sales India Ltd. [SUPER.NS]
SARTHAKIND-EQ.NS,Sarthak Industries Ltd,NSE,,India,Sarthak Industries Ltd [SARTHAKIND-EQ.NS]
SAKSOFT-EQ.NS,SAKSOFT LIMITED,NSE,,India,SAKSOFT LIMITED [SAKSOFT-EQ.NS]
SAVERA.NS,Savera Industries Limited,NSE,,India,Savera Industries Limited [SAVERA.NS]
SANDESH.NS,The Sandesh Limited,NSE,Publishing - Newspapers,India,The Sandesh Limited [SANDESH.NS]
SANGAMIND.NS,Sangam (India) Limited,NSE,Textile Industrial,India,Sangam (India) Limited [SANGAMIND.NS]
SALORAINTL-EQ.NS,SALORA INTL INR10,NSE,,India,SALORA INTL INR10 [SALORAINTL-EQ.NS]
SAYAJIHOTL-BE.NS,SAYAJIHOTL-BE.NS,NSE,,India,SAYAJIHOTL-BE.NS [SAYAJIHOTL-BE.NS]
SETFBANK-EQ.NS,SBIAMC - SETFBANK,NSE,,India,SBIAMC - SETFBANK [SETFBANK-EQ.NS]
SETFNIFJR-EQ.NS,SBIAMC - SETFNIFJR,NSE,,India,SBIAMC - SETFNIFJR [SETFNIFJR-EQ.NS]
SETFNIFTY-EQ.NS,SBIAMC - SETFNIFTY,NSE,,India,SBIAMC - SETFNIFTY [SETFNIFTY-EQ.NS]
SB&TINTL.NS,SB & T INTL LTD INR10,NSE,,India,SB & T INTL LTD INR10 [SB&TINTL.NS]
THOMASCOTT.NS,Thomas Scott (India) Limited,NSE,Textile - Apparel Clothing,India,Thomas Scott (India) Limited [THOMASCOTT.NS]
THOMASCOTT-EQ.NS,THOMAS SCOTT (INDI INR10,NSE,,India,THOMAS SCOTT (INDI INR10 [THOMASCOTT-EQ.NS]
MAHSCOOTER.NS,Maharashtra Scooters Limited,NSE,Auto Parts,India,Maharashtra Scooters Limited [MAHSCOOTER.NS]
THOMASCOTT-BE.NS,THOMAS SCOTT (INDI INR10,NSE,,India,THOMAS SCOTT (INDI INR10 [THOMASCOTT-BE.NS]
SEQUENT.NS,Sequent Scientific Limited,NSE,Biotechnology,India,Sequent Scientific Limited [SEQUENT.NS]
CAMLINFINE-EQ.NS,CAMLIN FINE SCIENC INR1,NSE,,India,CAMLIN FINE SCIENC INR1 [CAMLINFINE-EQ.NS]
MAHSEAMLES.NS,Maharashtra Seamless Limited,NSE,Steel & Iron,India,Maharashtra Seamless Limited [MAHSEAMLES.NS]
INVENTURE.NS,Inventure Growth & Securities Limited,NSE,Investment Brokerage - National,India,Inventure Growth & Securities Limited [INVENTURE.NS]
SELMCL-EQ.NS,SEL MANUFACTURING COMPANY LIMIT,NSE,,India,SEL MANUFACTURING COMPANY LIMIT [SELMCL-EQ.NS]
SFCL-BE.NS,SFCL-BE.NS,NSE,,India,SFCL-BE.NS [SFCL-BE.NS]
SHYAMTEL.NS,Shyam Telecom Limited,NSE,Communication Equipment,India,Shyam Telecom Limited [SHYAMTEL.NS]
SHIVTEX.NS,Shiva Texyarn Limited,NSE,Textile Industrial,India,Shiva Texyarn Limited [SHIVTEX.NS]
SHOPERSTOP.NS,Shoppers Stop Limited,NSE,Department Stores,India,Shoppers Stop Limited [SHOPERSTOP.NS]
SHEMAROO-EQ.NS,SHEMAROO ENTERTAIN INR10,NSE,,India,SHEMAROO ENTERTAIN INR10 [SHEMAROO-EQ.NS]
SHIVAMAUTO.NS,Shivam Autotech Limited,NSE,Auto Parts,India,Shivam Autotech Limited [SHIVAMAUTO.NS]
SHAIVAL-SM.NS,SHAIVAL REALITY LT INR10,NSE,,India,SHAIVAL REALITY LT INR10 [SHAIVAL-SM.NS]
LIBERTSHOE.NS,Liberty Shoes Limited,NSE,Textile - Apparel Footwear & Accessories,India,Liberty Shoes Limited [LIBERTSHOE.NS]
SHOPERSTOP-EQ.NS,SHOPPERS STOP INR5,NSE,,India,SHOPPERS STOP INR5 [SHOPERSTOP-EQ.NS]
RENUKA.NS,Shree Renuka Sugars Limited,NSE,Confectioners,India,Shree Renuka Sugars Limited [RENUKA.NS]
VARUNSHIP-BZ.NS,VARUN SHIPPING INR10,NSE,,India,VARUN SHIPPING INR10 [VARUNSHIP-BZ.NS]
SHREYANIND-EQ.NS,SHREYANS INDUSTRIES LIMITED,NSE,,India,SHREYANS INDUSTRIES LIMITED [SHREYANIND-EQ.NS]
SHILPI.NS,Shilpi Cable Technologies Limited,NSE,Electronics Wholesale,India,Shilpi Cable Technologies Limited [SHILPI.NS]
RENUKA-EQ.NS,SHREE RENUKA SUGARS LIMITED,NSE,,India,SHREE RENUKA SUGARS LIMITED [RENUKA-EQ.NS]
VARUNSHIP.NS,Varun Shipping Co. Ltd.,NSE,,India,Varun Shipping Co. Ltd. [VARUNSHIP.NS]
STAR-IL.NS,STRIDES SHASUN LTD INR10,NSE,,India,STRIDES SHASUN LTD INR10 [STAR-IL.NS]
STAR.NS,Strides Shasun Limited,NSE,Drugs - Generic,India,Strides Shasun Limited [STAR.NS]
SRTRANSFIN-EQ.NS,SHRIRAM TRANSPORT INR10,NSE,,India,SHRIRAM TRANSPORT INR10 [SRTRANSFIN-EQ.NS]
SHREYANIND.NS,Shreyans Industries Limited,NSE,Paper & Paper Products,India,Shreyans Industries Limited [SHREYANIND.NS]
SHRENUJ.NS,Shrenuj & Company Limited,NSE,Jewelry Stores,India,Shrenuj & Company Limited [SHRENUJ.NS]
SIMBHALS.NS,Simbhaoli Sugars Limited,NSE,Confectioners,India,Simbhaoli Sugars Limited [SIMBHALS.NS]
SIMPLEXINF-EQ.NS,SIMPLEX INFRASTRUC INR2,NSE,,India,SIMPLEX INFRASTRUC INR2 [SIMPLEXINF-EQ.NS]
SIYSIL.NS,Siyaram Silk Mills Limited,NSE,Textile Industrial,India,Siyaram Silk Mills Limited [SIYSIL.NS]
SIGNET.NS,SIGNET INDUSTRIES INR1,NSE,,India,SIGNET INDUSTRIES INR1 [SIGNET.NS]
SIYSIL-EQ.NS,SIYARAM SILK MILLS LIMITED,NSE,,India,SIYARAM SILK MILLS LIMITED [SIYSIL-EQ.NS]
SICAGEN.NS,Sicagen India Limited,NSE,General Building Materials,India,Sicagen India Limited [SICAGEN.NS]
SIMPLEXCA.NS,SIMPLEX CASTINGS LTD.,NSE,,India,SIMPLEX CASTINGS LTD. [SIMPLEXCA.NS]
SIMBHSUGAR-EQ.NS,SIMBHAOLI SUGARS LIMITED,NSE,,India,SIMBHAOLI SUGARS LIMITED [SIMBHSUGAR-EQ.NS]
SILINV.NS,SIL Investments Ltd.,NSE,Asset Management,India,SIL Investments Ltd. [SILINV.NS]
SIL-EQ.NS,STANDARD INDS INR5,NSE,,India,STANDARD INDS INR5 [SIL-EQ.NS]
SINTEX.NS,Sintex Industries Limited,NSE,General Building Materials,India,Sintex Industries Limited [SINTEX.NS]
REISIXTEN.NS,REI Six Ten Retail Limited,NSE,Grocery Stores,India,REI Six Ten Retail Limited [REISIXTEN.NS]
SIL.NS,Standard Industries Limited,NSE,Textile Industrial,India,Standard Industries Limited [SIL.NS]
SIMPLEXINF.NS,Simplex Infrastructures Limited,NSE,General Contractors,India,Simplex Infrastructures Limited [SIMPLEXINF.NS]
SJVN.NS,SJVN Limited,NSE,Electric Utilities,India,SJVN Limited [SJVN.NS]
SKIPPER.NS,Skipper Limited,NSE,General Contractors,India,Skipper Limited [SKIPPER.NS]
SKIL-EQ.NS,SKIL INFRASTRUCTUR INR10,NSE,,India,SKIL INFRASTRUCTUR INR10 [SKIL-EQ.NS]
SKSMICRO.NS,Bharat Financial Inclusion Limited,NSE,,India,Bharat Financial Inclusion Limited [SKSMICRO.NS]
SKIL.NS,SKIL Infrastructure Limited,NSE,General Contractors,India,SKIL Infrastructure Limited [SKIL.NS]
SKIPPER-EQ.NS,SKIPPER LTD INR1,NSE,,India,SKIPPER LTD INR1 [SKIPPER-EQ.NS]
SKIL-BE.NS,SKIL INFRASTRUCTURE LTD.,NSE,,India,SKIL INFRASTRUCTURE LTD. [SKIL-BE.NS]
SMSANCO.NS,SMSANCO.NS,NSE,,India,SMSANCO.NS [SMSANCO.NS]
SMMOMAI.NS,SMMOMAI.NS,NSE,,India,SMMOMAI.NS [SMMOMAI.NS]
SMOPAL.NS,SMOPAL.NS,NSE,,India,SMOPAL.NS [SMOPAL.NS]
SMSIIL.NS,SMSIIL.NS,NSE,,India,SMSIIL.NS [SMSIIL.NS]
SMMITCON.NS,SMMITCON.NS,NSE,,India,SMMITCON.NS [SMMITCON.NS]
SMTHEJO.NS,SMTHEJO.NS,NSE,,India,SMTHEJO.NS [SMTHEJO.NS]
SMVETO.NS,SMVETO.NS,NSE,,India,SMVETO.NS [SMVETO.NS]
SOLARINDS.NS,Solar Industries India Limited,NSE,,India,Solar Industries India Limited [SOLARINDS.NS]
INFINITE.NS,Infinite Computer Solutions (India) Limited,NSE,Information Technology Services,India,Infinite Computer Solutions (India) Limited [INFINITE.NS]
CALSOFT-BE.NS,CALIFORNIA SOFTWARE CO LT,NSE,,India,CALIFORNIA SOFTWARE CO LT [CALSOFT-BE.NS]
TANLA-EQ.NS,TANLA SOLUTIONS LIMITED,NSE,,India,TANLA SOLUTIONS LIMITED [TANLA-EQ.NS]
SOFTTECHGR-BE.NS,SOFTTECHGRNPP070100,NSE,,India,SOFTTECHGRNPP070100 [SOFTTECHGR-BE.NS]
SOFTTECHGR-EQ.NS,SOFTWARE TECH GP INR10,NSE,,India,SOFTWARE TECH GP INR10 [SOFTTECHGR-EQ.NS]
COMPUSOFT.NS,Compucom Software Limited,NSE,Education & Training Services,India,Compucom Software Limited [COMPUSOFT.NS]
SOMATEX-BE.NS,SOMA TEXTILE INUSTRIES LT,NSE,,India,SOMA TEXTILE INUSTRIES LT [SOMATEX-BE.NS]
SOMATEX-EQ.NS,SOMA TEXTILE & IND INR10,NSE,,India,SOMA TEXTILE & IND INR10 [SOMATEX-EQ.NS]
TELEDATAI.NS,TELEDATAI.NS,NSE,,India,TELEDATAI.NS [TELEDATAI.NS]
SURANASOL-EQ.NS,SURANA SOLAR LTD INR5,NSE,,India,SURANA SOLAR LTD INR5 [SURANASOL-EQ.NS]
COMPUSOFT-EQ.NS,COMPUCOM SOFTWARE LIMITED,NSE,,India,COMPUCOM SOFTWARE LIMITED [COMPUSOFT-EQ.NS]
PRITHVI-BZ.NS,PRITHVI INFO. SOLN. LTD.,NSE,,India,PRITHVI INFO. SOLN. LTD. [PRITHVI-BZ.NS]
CALSOFT.NS,California Software Company Limited,NSE,Technical & System Software,India,California Software Company Limited [CALSOFT.NS]
SOBHA.NS,Sobha Limited,NSE,Real Estate Development,India,Sobha Limited [SOBHA.NS]
AURIONPRO.NS,aurionPro Solutions Limited,NSE,Business Software & Services,India,aurionPro Solutions Limited [AURIONPRO.NS]
PRITHVISO.NS,Prithvi Softech Limited,NSE,,India,Prithvi Softech Limited [PRITHVISO.NS]
8KMILES.NS,8K Miles Software Services Limited,NSE,Technical & System Software,India,8K Miles Software Services Limited [8KMILES.NS]
SOBHA-EQ.NS,SOBHA LIMITED,NSE,,India,SOBHA LIMITED [SOBHA-EQ.NS]
SONATSOFTW-EQ.NS,SONATA SOFTWARE INR1,NSE,,India,SONATA SOFTWARE INR1 [SONATSOFTW-EQ.NS]
SOMATEX.NS,Soma Textiles & Industries Limited,NSE,Textile Industrial,India,Soma Textiles & Industries Limited [SOMATEX.NS]
SURYAJYOTI-EQ.NS,SURYAJYOTI SPG MIL INR10,NSE,,India,SURYAJYOTI SPG MIL INR10 [SURYAJYOTI-EQ.NS]
SPMLINFRA.NS,SPML Infra Limited,NSE,General Contractors,India,SPML Infra Limited [SPMLINFRA.NS]
SPENTEX.NS,Spentex Industries Limited,NSE,Textile Industrial,India,Spentex Industries Limited [SPENTEX.NS]
SPECIALITY.NS,Speciality Restaurants Limited,NSE,Restaurants,India,Speciality Restaurants Limited [SPECIALITY.NS]
SPLIL.NS,SPL Industries Limited,NSE,Textile - Apparel Clothing,India,SPL Industries Limited [SPLIL.NS]
VSSL.NS,Vardhman Special Steels Limited,NSE,Steel & Iron,India,Vardhman Special Steels Limited [VSSL.NS]
SRF.NS,SRF Limited,NSE,Textile Industrial,India,SRF Limited [SRF.NS]
SRICHAMUN.NS,SRICHAMUN.NS,NSE,,India,SRICHAMUN.NS [SRICHAMUN.NS]
SREEL.NS,Sreeleathers Limited,NSE,Textile - Apparel Footwear & Accessories,India,Sreeleathers Limited [SREEL.NS]
SRGINFOTEC-EQ.NS,PAN INDIA CORP INR10,NSE,,India,PAN INDIA CORP INR10 [SRGINFOTEC-EQ.NS]
SREINFRA.NS,SREI Infrastructure Finance Limited,NSE,Mortgage Investment,India,SREI Infrastructure Finance Limited [SREINFRA.NS]
SREEL-EQ.NS,SREELEATHERS LTD INR10,NSE,,India,SREELEATHERS LTD INR10 [SREEL-EQ.NS]
TVSSRICHAK.NS,TVS Srichakra,NSE,Rubber & Plastics,India,TVS Srichakra [TVSSRICHAK.NS]
SRGINFOTEC-BE.NS,SRGINFOTECH (INDIA) LTD.,NSE,,India,SRGINFOTECH (INDIA) LTD. [SRGINFOTEC-BE.NS]
SRSLTD.NS,SRS Limited,NSE,Jewelry Stores,India,SRS Limited [SRSLTD.NS]
VEDL.NS,Vedanta Limited,NSE,,India,Vedanta Limited [VEDL.NS]
SSLT-EQ.NS,SSLT-EQ.NS,NSE,,India,SSLT-EQ.NS [SSLT-EQ.NS]
STRTECH.NS,Sterlite Technologies Limited,NSE,Communication Equipment,India,Sterlite Technologies Limited [STRTECH.NS]
STINDIA-BE.NS,STI INDIA LTD,NSE,,India,STI INDIA LTD [STINDIA-BE.NS]
STINDIA.NS,STI India Limited,NSE,Textile Industrial,India,STI India Limited [STINDIA.NS]
STAN-DR.NS,STANDARD CHART PLC IDR EACH REP,NSE,,India,STANDARD CHART PLC IDR EACH REP [STAN-DR.NS]
STINDIA-EQ.NS,STI INDIA INR10,NSE,,India,STI INDIA INR10 [STINDIA-EQ.NS]
VISASTEEL.NS,VISA Steel Limited,NSE,Steel & Iron,India,VISA Steel Limited [VISASTEEL.NS]
STERTOOLS.NS,Sterling Tools Limited,NSE,Machine Tools & Accessories,India,Sterling Tools Limited [STERTOOLS.NS]
STEL-BE.NS,STEL HOLDINGS LTD INR10,NSE,,India,STEL HOLDINGS LTD INR10 [STEL-BE.NS]
STRTECH-EQ.NS,STERLITE TECHNOLOGIES LIMITED,NSE,,India,STERLITE TECHNOLOGIES LIMITED [STRTECH-EQ.NS]
PRAKASHSTL-EQ.NS,PRAKASH STEELAGE LIMITED,NSE,,India,PRAKASH STEELAGE LIMITED [PRAKASHSTL-EQ.NS]
STERTOOLS-EQ.NS,STERLING TOOLS LIMITED,NSE,,India,STERLING TOOLS LIMITED [STERTOOLS-EQ.NS]
STEL.NS,STEL Holdings Limited,NSE,Farm Products,India,STEL Holdings Limited [STEL.NS]
SUPREMEINF.NS,Supreme Infrastructure India Limited,NSE,General Contractors,India,Supreme Infrastructure India Limited [SUPREMEINF.NS]
SUZLON.NS,Suzlon Energy Limited,NSE,Diversified Machinery,India,Suzlon Energy Limited [SUZLON.NS]
SUNTECK.NS,Sunteck Realty Limited,NSE,Real Estate Development,India,Sunteck Realty Limited [SUNTECK.NS]
SUMEETINDS.NS,Sumeet Industries Limited.,NSE,Textile Industrial,India,Sumeet Industries Limited. [SUMEETINDS.NS]
SUNCLAYLTD.NS,Sundaram-Clayton Limited,NSE,Auto Parts,India,Sundaram-Clayton Limited [SUNCLAYLTD.NS]
SUPRAJIT-EQ.NS,SUPRAJIT ENGINEERING LIMITED,NSE,,India,SUPRAJIT ENGINEERING LIMITED [SUPRAJIT-EQ.NS]
SUPRAJIT.NS,Suprajit Engineering Limited,NSE,Auto Parts,India,Suprajit Engineering Limited [SUPRAJIT.NS]
SUNDARAM-BE.NS,SUNDARAM-BE.NS,NSE,,India,SUNDARAM-BE.NS [SUNDARAM-BE.NS]
SUPERHOUSE.NS,Superhouse Limited,NSE,Textile - Apparel Footwear & Accessories,India,Superhouse Limited [SUPERHOUSE.NS]
SUMMITSEC.NS,Summit Securities Limited,NSE,Investment Brokerage - National,India,Summit Securities Limited [SUMMITSEC.NS]
MAWANASUG.NS,Mawana Sugars Limited,NSE,Confectioners,India,Mawana Sugars Limited [MAWANASUG.NS]
SUDAR.NS,Sudar Industries Limited,NSE,Textile - Apparel Clothing,India,Sudar Industries Limited [SUDAR.NS]
SUPREMEIND.NS,The Supreme Industries Limited,NSE,Rubber & Plastics,India,The Supreme Industries Limited [SUPREMEIND.NS]
SUPERHOUSE-EQ.NS,SUPERHOUSE LTD INR10,NSE,,India,SUPERHOUSE LTD INR10 [SUPERHOUSE-EQ.NS]
SUPERSPIN.NS,Super Spinning Mills Limited,NSE,Textile Industrial,India,Super Spinning Mills Limited [SUPERSPIN.NS]
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,NSE,Textile Industrial,India,Suryalakshmi Cotton Mills Limited [SURYALAXMI.NS]
SUDAR-BE.NS,SUDAR INDUSTRIES L INR10,NSE,,India,SUDAR INDUSTRIES L INR10 [SUDAR-BE.NS]
SURANAIND-BE.NS,SURANA INDUSTRIES INR10,NSE,,India,SURANA INDUSTRIES INR10 [SURANAIND-BE.NS]
UTTAMSUGAR.NS,Uttam Sugar Mills Limited,NSE,,India,Uttam Sugar Mills Limited [UTTAMSUGAR.NS]
SUPREMETEX.NS,Supreme Tex Mart Limited,NSE,Textile Industrial,India,Supreme Tex Mart Limited [SUPREMETEX.NS]
SUJANATWR.NS,Neueon Towers Limited,NSE,,India,Neueon Towers Limited [SUJANATWR.NS]
UTTAMSUGAR-EQ.NS,UTTAM SUGAR MILLS INR10,NSE,,India,UTTAM SUGAR MILLS INR10 [UTTAMSUGAR-EQ.NS]
SUPERSPIN-EQ.NS,SUPER SPINNING INR1,NSE,,India,SUPER SPINNING INR1 [SUPERSPIN-EQ.NS]
UGARSUGAR-BE.NS,UGAR SUGAR WORKS INR1,NSE,,India,UGAR SUGAR WORKS INR1 [UGARSUGAR-BE.NS]
SUNDARMFIN-EQ.NS,SUNDARAM FINANCE LIMITED,NSE,,India,SUNDARAM FINANCE LIMITED [SUNDARMFIN-EQ.NS]
WB3RG-MF.NS,SUNDARMAMC - WB3RG,NSE,,India,SUNDARMAMC - WB3RG [WB3RG-MF.NS]
SUPREMETEX-BE.NS,SUPREME TEX MART INR5,NSE,,India,SUPREME TEX MART INR5 [SUPREMETEX-BE.NS]
SURANACORP.NS,Surana Corporation Limited,NSE,Jewelry Stores,India,Surana Corporation Limited [SURANACORP.NS]
SUJANATWR-EQ.NS,NEUEON TOWERS LTD,NSE,,India,NEUEON TOWERS LTD [SUJANATWR-EQ.NS]
SAKHTISUG-EQ.NS,SAKTHI SUGARS LIMITED,NSE,,India,SAKTHI SUGARS LIMITED [SAKHTISUG-EQ.NS]
PARRYSUGAR-EQ.NS,PARRYS SUGAR INDUS INR10,NSE,,India,PARRYS SUGAR INDUS INR10 [PARRYSUGAR-EQ.NS]
PARRYSUGAR.NS,Parrys Sugar Industries Limited,NSE,Confectioners,India,Parrys Sugar Industries Limited [PARRYSUGAR.NS]
SUBEX.NS,Subex Limited,NSE,Technical & System Software,India,Subex Limited [SUBEX.NS]
SUBEX-EQ.NS,SUBEX LIMITED,NSE,,India,SUBEX LIMITED [SUBEX-EQ.NS]
SUMEETINDS-EQ.NS,SUMEET INDUSTRIES INR10,NSE,,India,SUMEET INDUSTRIES INR10 [SUMEETINDS-EQ.NS]
SWANENERGY.NS,Swan Energy Limited,NSE,Textile Industrial,India,Swan Energy Limited [SWANENERGY.NS]
VETO-SM.NS,VETO SWITCHGEARS A INR10,NSE,,India,VETO SWITCHGEARS A INR10 [VETO-SM.NS]
SWELECTES.NS,Swelect Energy Systems Limited,NSE,Diversified Utilities,India,Swelect Energy Systems Limited [SWELECTES.NS]
SYNGENE-EQ.NS,SYNGENE INTERNATIO INR10,NSE,,India,SYNGENE INTERNATIO INR10 [SYNGENE-EQ.NS]
TECPRO-BE.NS,TECPRO SYSTEMS LTD INR10,NSE,,India,TECPRO SYSTEMS LTD INR10 [TECPRO-BE.NS]
SYNGENE.NS,Syngene International Limited,NSE,,India,Syngene International Limited [SYNGENE.NS]
TECPRO-EQ.NS,TECPRO SYSTEMS LIMITED,NSE,,India,TECPRO SYSTEMS LIMITED [TECPRO-EQ.NS]
BANSWRAS.NS,Banswara Syntex Limited,NSE,Textile Industrial,India,Banswara Syntex Limited [BANSWRAS.NS]
